Sat	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	
10/13/2020	24	27,33	27,24	22,92	24,22	28,13	46,33	59,32	71,7	63,06	54,13	49,07	44,73	43,13	42,27	43,3	44,58	47,7	51,47	56,76	44,73	40,37	37,65	29,99	
10/12/2020	33,06	27,81	26,55	27,21	27,49	27,47	51,12	59,47	65,94	72,41	58,26	59,99	48,79	47,38	47,91	45,27	45,02	52,26	60,49	75,49	53,56	43,86	39,97	34,94	
10/11/2020	-	22,38	23,15	22,09	22,44	21,82	22,59	26,4	28,46	27,62	32,8	32,32	29,36	29,89	27,78	29,39	28,58	32,14	44,99	47,97	43,57	40,2	39,49	-	
10/10/2020	37,61	35,41	34,16	33,6	31,57	31,92	33,25	34,05	-	40,35	-	-	-	-	27	27	-	33,17	41,72	-	-	36,3	33,49	26,08	
10/9/2020	24,3	-	35	-	-	40	-	55	55,39	54,62	53,12	47	48,3	44,16	40,6	40,34	39,12	48,71	48	48,39	42,92	43,26	39,58	36,34	
10/8/2020	30,04	26,61	24,58	18,08	18,44	22,7	32,69	54,86	55,91	42,2	36,61	36,68	38,75	30,25	31,45	29,2	30,4	30,03	47,47	57,11	51,84	37,81	34,6	25,4	
10/7/2020	-	28,37	28,16	26	24,11	30,73	38,45	60	70	46,39	44,52	45,35	39,68	38,03	38,11	38,83	31,68	35,97	35,61	39,72	43,22	34,12	32,29	28,64	
10/6/2020	28	26,44	17,79	7,72	7,89	26	30,4	43,57	44,91	47,71	40,49	32,23	32,36	27,62	36,61	36,8	37,94	40,21	35,41	47,78	39,01	26,57	24,06	32,69	
10/5/2020	20,36	11	5,63	5,9	6,92	19,05	34,25	44,41	47,41	43,49	43,13	45,66	39,1	37,58	36,82	35,71	35,76	41,12	48,48	53,28	46,85	36,38	33,5	29,55	
10/4/2020	24,68	17,1	14,88	6,99	3,75	2,05	1,73	8,46	6,43	7,1	6,05	1,06	1,51	-2,33	-1,67	1,29	5,94	21,79	33,54	42,7	34,29	32,19	28,99	24,47	
10/3/2020	-	-	5	3,01	4,98	14,14	-	18,8	24,65	34,48	47,66	38,27	38,82	32,35	34,92	42,17	37,34	45,73	44,44	52,5	-	35,75	27,77	23,35	
10/2/2020	35,99	37,79	-	-	-	38,92	-	55	-	52,24	43,74	41,42	39,97	35,89	44,21	39,22	43,46	43,72	43	48,45	39,2	34,11	26,52	11,72	
10/1/2020	35	28,37	27,52	26,68	28,2	30,61	41,36	48,01	44,98	41	-	-	-	51	36,49	40,17	48,05	51,57	49,87	50,54	46,34	46,82	40,43	35,74	
9/30/2020	-	-	-	-	-	-	-	40	30	35,03	34,67	32,67	32,39	37,22	35,05	35,75	30,79	32,21	44,42	51,55	43,32	39,47	37,53	33,4	
9/29/2020	-	36,99	35,88	33,85	34,5	40,26	52,2	71,61	88,64	79,77	88,68	62,21	57,92	54,51	59,15	54,1	56,63	65,58	76,56	116,71	73,57	84,78	50,4	45,87	
9/28/2020	34,07	32,04	30,68	29,35	29,38	31,82	49,6	59,65	61,8	59,02	56,41	57,58	54,71	52,83	52,44	50,31	47,55	61,5	67,59	86,32	63,53	53,41	47,44	42,99	
9/27/2020	21,8	20,82	16,18	9,46	9	12,6	22,44	21	-	-	33,19	-	35,77	32,6	29,37	31,94	33,21	38,74	49,46	50,63	47,09	44,95	39,27	38,05	
9/26/2020	26,97	26,89	24,97	24,69	23,93	25,96	30,08	30,72	40,37	37,56	37,44	37,32	34,66	35,92	33,89	28,89	29,68	30,81	35,58	-	-	-	-	21	
9/25/2020	-	29,21	24,91	22,78	23,4	-	-	-	53,12	54,92	53,37	50,74	49,75	41,27	38,53	38,91	43,39	47,27	49,74	54	47,86	44,74	35,76	31,5	
9/24/2020	39	37,03	-	35	36,25	-	55	-	45,8	45,1	49,17	49,15	-	48	48	50	49,26	-	-	63,67	53,12	50,52	43	37,07	
9/23/2020	44,29	43,17	38,46	-	-	44	-	61	-	54,85	55,43	51,75	51,36	50,37	50,54	54,32	54,81	49,84	53,03	53,11	50,58	45,35	38,88	40,92	
9/22/2020	50,29	43,35	42,91	40,53	40,85	42	-	61,29	-	59,86	-	54,68	50,67	51,64	51,89	54,21	59,89	65,14	66,37	91,93	72,3	54,82	39,92	41,75	
9/21/2020	30,5	29,11	28,9	28,68	29,46	36,81	49,98	70,93	85,87	78,58	55,34	41	42,33	39,17	39,57	41,18	53,26	88,58	101,35	133,62	104,65	-	60,42	50,52	
9/20/2020	36,46	38,57	32,2	33,1	-	-	-	-	32,94	-	30	25	25,63	22,25	20	29,27	20	37,72	46,2	50,99	49,8	43,81	41,99	35,53	
9/19/2020	28,57	28,23	28,07	29,53	30,73	30,15	33	36,79	-	39,08	30,88	34,08	35	33,3	33,63	33,65	34,75	41,11	43,72	49,14	50,35	42,78	36,97	35,09	
9/18/2020	32,1	-	-	-	32,6	35,25	45	55,74	56	53,09	48,71	41,93	44,06	42,15	41,22	43,82	44,47	49,41	45,72	46,99	46,61	44,17	38,54	36,86	
9/17/2020	31,94	30,21	30	-	-	-	46,71	-	51,5	50,94	51,06	53,96	70	-	53	61	61,33	-	-	54,26	53,31	51	43,2	34,56	
9/16/2020	50,38	48,79	47,46	46,26	45,5	47,89	62	77,91	90	73,65	63,54	50,31	54,98	66,1	67,17	-	60	67,38	66,11	73,44	59,08	49,55	40,5	39,92	
9/15/2020	44,65	40,35	38,19	37,82	38,17	45,16	66	87,48	81,15	84,51	78,67	71,69	62,65	56,32	54,85	63,55	101,25	113,94	103,7	168,73	113,97	97,96	92,99	50,01	
9/14/2020	28,33	22,25	22,49	29,73	29,61	33,79	48,99	54,83	63,3	52,45	47,03	42,25	43,02	45,61	44,3	48,31	62,78	72,56	83,59	111,91	78,18	60,8	50,97	45,95	
9/13/2020	37,91	35,95	33	31,5	29,94	28,92	30,5	31	32	27,18	24,38	27,62	26,81	25,98	27,98	32,75	31,67	-	44,65	47,63	49,37	45,48	39,21	34,96	
9/12/2020	37,69	35,6	32,63	30	-	-	34,18	34,33	32,57	31,67	32,7	19,56	32,5	21,72	21,22	46	32,76	37,22	41,37	46,05	47,78	41,36	39,09	36,78	
9/11/2020	45,72	41,33	39,1	36,79	36,2	41,77	53,95	-	75	60,03	41,64	44,88	50,42	48,4	54,97	53,04	60	55,23	60,69	68,78	50	50,38	-	-	
9/10/2020	34,56	32,88	32,01	32,96	32,34	-	-	-	-	-	48,5	48,23	48	44,21	43,29	56	49,38	54,92	64,1	80,05	76,91	61,64	53	46,14	
9/9/2020	35,43	30,14	29,56	27,49	29,8	33,14	45,87	53	53,12	45,41	-	46,64	-	43	46	47	46,17	50	50,31	63,57	60	-	48,25	32,13	
9/8/2020	35,75	-	29,2	26,41	27,13	29,25	35,85	44,84	47,67	39,95	38,53	37,2	37,24	40,19	57,2	56,47	59,66	63,63	64,87	65,61	65,6	62,76	58,34	57,92	
9/7/2020	35,75	-	29,2	26,41	27,13	29,25	35,85	44,84	47,67	39,95	38,53	37,2	37,24	40,19	57,2	56,47	59,66	63,63	64,87	65,61	65,6	62,76	58,34	57,92	
9/6/2020	34,64	32,46	31,65	31,36	31,79	34,49	50,05	50,13	55,09	56,92	47,99	46,3	46,55	43,32	41,03	45,06	45,46	46,98	54,65	62,52	63,05	44,95	41,58	33,67	
9/5/2020	34,64	32,46	31,65	31,36	31,79	34,49	50,05	50,13	55,09	56,92	47,99	46,3	46,55	43,32	41,03	45,06	45,46	46,98	54,65	62,52	63,05	44,95	41,58	33,67	
9/4/2020	32,8	33,01	30,07	27,32	29,99	31,15	40,94	43,85	49,73	48,32	44,31	42,9	42,92	35,97	31,91	36,97	37,04	48,88	40,24	49,3	46,06	40,67	43,23	36,11	
9/3/2020	-	35	34,06	31,95	32,12	-	-	-	-	45,23	43,13	47,13	-	51	-	-	-	-	42,92	54,63	51,7	39,86	33,85	30,35	
9/2/2020	-	35	34,06	31,95	32,12	-	-	-	-	45,23	43,13	47,13	-	51	-	-	-	-	42,92	54,63	51,7	39,86	33,85	30,35	
9/1/2020	43,04	40,13	37,77	36,4	36,68	39	50,59	64,16	70,52	74,06	65,12	59,17	49,92	49,68	49,45	50,17	49,3	51,42	52,49	64,15	60,37	51,75	50,99	45,32	
8/31/2020	26,85	25,25	25,48	24,98	26,55	31,88	44,96	64,85	79,86	75,58	72,01	71,72	67	64,02	58,33	57,7	57,04	65,55	64,4	70,04	68,89	60,04	51,01	44,86	
8/30/2020	35,55	31,53	31	27,97	27,2	29,59	30,45	30,13	31,51	29,07	28,74	31,88	33,87	32,15	28,99	28,63	28,94	31,2	34,53	42,1	45,57	36,01	33,93	30,26	
8/29/2020	36,46	34,46	31,6	-	29,7	28,91	32	34,2	36,84	39,05	37,64	35,8	32,28	31,26	31,69	34	32,73	36,03	44,06	46,23	48,09	44,45	44,83	39,59	
8/28/2020	33,94	26,24	24	-	-	-	66	65	70	-	65	66,08	64,8	62,33	60,21	56,87	49,27	45,47	51,67	52,09	53,17	49,99	44,23	40,68	
8/27/2020	42,98	40,6	27	29,39	-	-	43,96	52,73	52,89	50,15	50,35	50,05	49,87	49,01	47,22	45,88	42,5	51	60,32	81,07	72,5	57,19	50,41	48,67	
8/26/2020	27,27	19,64	25,22	19,87	29,88	30	-	-	-	50,71	49,57	47,92	45,86	51	60,96	58,53	52,22	54,11	56,4	55,52	58,06	55	56,22	43,18	
8/25/2020	37,77	35,68	33,17	31,99	32,3	34,04	-	45	45	-	-	-	37,63	38,85	38,59	38,87	38,47	39,07	48	50,18	50,36	50,42	32,03	38,12	
8/24/2020	28,04	26,18	26,25	25	-	-	-	-	52,26	42	41,12	43,36	57,04	55,01	50,42	48,01	47,06	44,02	54,71	58,14	55,18	62,62	44	40,25	
8/23/2020	30,54	30	24,01	22,66	13,09	10,87	12,5	24,25	20,54	15	10,15	14,72	18,8	7,18	11,95	13,32	-	25,85	31,25	36,43	40,53	38,11	36,32	33,59	
8/22/2020	36,01	24,7	21,99	20,79	20,33	19,44	22,76	34,94	35	-	-	33,37	40,33	37,28	35,99	34,26	46,75	52,13	43,98	46,68	45,98	45,39	37,52	40,07	
8/21/2020	33,36	29,64	24,65	26,3	-	26,39	30	-	37,5	34,05	33,03	37,1	33,47	32	34,13	32,65	34,19	33,47	39,62	41,18	-	-	39,96	37,5	
8/20/2020	33,23	29,31	27,31	26,55	27,19	28,76	34,97	53,49	53,12	40,22	41,4	40,37	37,3	34,17	35,05	36,83	39,15	43,87	52,15	53,94	55,84	51,56	42,72	35,78	
8/19/2020	37,01	33,19	32,06	29,6	30,51	33,97	39,6	-	50,51	43,67	-	-	-	-	-	-	35	40,37	68,46	51,64	51,55	44,86	42,31	32,64	
8/18/2020	38,58	34,68	33,23	32,05	32,36	34,18	44	-	-	-	43,3	41,29	37,97	37,87	36,66	38,89	35,62	43,22	37,21	40,52	47,85	37,29	47,32	38,02	
8/17/2020	31,2	28,25	25,84	26,2	26,6	-	37,67	46,25	46,8	-	50	48,5	43,16	42,87	41,14	45,12	45,7	50,71	56,79	54,43	55,6	52,34	54,47	39,39	
8/16/2020	32,56	27,75	26,11	28,49	25,14	24,99	25,56	25,57	28,01	27,43	15	27,01	23,84	21,13	20,57	20,23	24,28	27,99	35,26	36,68	38,26	38,9	38,7	33,93	
8/15/2020	34,03	32,61	31,71	29,15	29,03	29,17	28,93	25	31,13	31,49	31,32	29,54	28,99	25,96	27,84	27,76	29,42	30,08	36,27	38,17	38,82	39,85	37,13	35,51	
8/14/2020	36,63	34,79	34,11	33,86	32,77	34,46	44,32	52,97	-	46	38	39,7	38,43	34,2	34,13	32,41	31,25	45	46,93	44,46	44,09	43,33	40,85	36,81	
8/13/2020	34,43	33,9	31,5	31,99	31,38	32,71	38,97	-	47	43,25	45,51	45,02	45,55	43,5	45	51,93	45,1	48,96	53,28	54,52	50,98	52,01	55	44,45	
8/12/2020	-	28,82	27,79	27	-	-	36,6	43,72	43,48	34,01	38	41,7	47,95	47,19	38,72	36,04	46,41	41,85	48,7	52,78	48,13	42,54	38,73	34,02	
8/11/2020	42,04	35,44	34,22	31,9	32,48	33,8	45,28	63,25	-	-	42,19	43,41	41,27	41,4	42,75	42,05	45,26	51,31	46,43	46,99	52,48	43,04	38,17	30,75	
8/10/2020	32	-	26,69	26,71	26,66	30,05	-	39,78	-	42,2	40,07	41,24	41,89	43,32	39,55	43,68	43,44	42,93	47,79	49,2	49,99	49,45	43,72	35,34	
8/9/2020	-	-	-	-	-	-	-	-	-	27,9	26,41	28,51	27,8	27,28	26,61	27,82	30,22	30,36	36,43	39,5	49,07	40,94	40,21	30,42	
8/8/2020	37,66	34,1	-	-	-	29,7	31,42	32,49	34,3	32,24	31,92	30,47	28,71	27,9	27,94	32,53	30,94	36,53	41,54	41,31	38,88	42,93	41,77	35,48	
8/7/2020	35,53	32,07	30,2	29	29,68	31,2	35,96	39	38	40,26	38,76	34,19	34,02	33,18	32,85	32,97	35,97	-	42,95	49,89	46,64	44,63	45,24	45	
8/6/2020	28,9	26,49	24,48	21,5	23,39	26,32	34,68	40,04	31,46	36,85	32,09	30,25	29,44	27,86	28,59	30,73	35,49	35,85	40,83	48,5	47,5	45,79	41,62	34,06	
8/5/2020	31,81	26,11	22,82	18,4	18,46	20,97	27,07	32,25	40,67	33,33	33,73	38,16	36,94	40,6	37,42	36,96	39,42	34,53	37,68	41,07	42,59	40,27	41,34	34,35	
8/4/2020	31,26	29,47	28,91	25,13	25,53	30,43	-	45,92	51,26	42,26	40,88	38,82	39,05	37,31	43,83	46,2	44,46	44,35	35,07	41,85	38,94	39,83	38,64	32,66	
8/3/2020	-	29,85	28,73	26,57	27,56	28,13	38,79	45	50,04	43,95	39,46	36,23	33,74	29,72	36,71	36,61	36,98	29,69	40,26	41,73	41,05	40,28	38,73	35,41	
8/2/2020	31,98	28,72	27,11	26,5	26,53	26,82	26,13	26,02	27,25	27,63	27,08	29,3	33,97	29,7	28,74	28,15	29,83	31,12	39,84	39,95	48,23	51,12	41,36	36,5	
8/1/2020	35,31	25,53	25,6	26,25	25,94	24,94	-	-	-	34,92	34,49	32,77	37,82	36,97	34,39	34,23	35,67	39,69	45,8	41,36	43,56	39,57	41,48	38,01	
7/31/2020	-	-	32,2	32,26	31,34	45	-	-	-	-	59,52	69,06	63	69,62	68,62	72,66	73,59	64,9	50,74	50,91	48,62	53,42	50,95	42,52	
7/30/2020	-	-	34,2	31,01	30,84	29,69	48	59	60	-	-	-	70	-	66	46,48	50,36	55,4	50,22	51,29	-	-	-	-	
7/29/2020	30	23,23	23,5	-	21,99	22,94	-	49,46	50,2	39,9	45,79	51,01	51,68	50,95	52,89	53,87	61,21	65,7	50,94	73,33	55,82	58,53	50,5	41,43	
7/28/2020	30	-	20	20	20	25	35,99	58,79	50,88	-	-	53,86	50	58,15	54	54,41	51,27	45,59	47,09	48,03	45,84	48,52	40,47	46,95	
7/27/2020	19,58	19,67	19,26	12,82	16,8	16,07	11,35	9,64	14,12	20,19	19,7	20	20,11	15,26	14,57	24,99	23,91	22,95	31,54	32,85	36	37,47	37,5	35,54	
7/26/2020	19,58	19,67	19,26	12,82	16,8	16,07	11,35	9,64	14,12	20,19	19,7	20	20,11	15,26	14,57	24,99	23,91	22,95	31,54	32,85	36	37,47	37,5	35,54	
7/25/2020	33,1	28,47	31,99	25,21	25	26,85	24,68	25,32	26,12	25,15	26,25	25,26	16,53	24,86	16,36	16,69	27,52	16,15	30,53	33,3	40,18	41,38	32,45	27,83	
7/24/2020	37	-	27	25	22,8	-	-	69,9	62,44	58,7	59,88	57,13	52,52	99	-	50,5	48,09	40,92	37,83	37,47	35,96	36,46	34	34,24	
7/23/2020	34,74	32,13	29,69	-	28,3	-	-	-	40,53	36,62	33,93	44,55	40,56	42,72	38,81	-	38,6	39,35	39,8	35,51	38,8	33	39,53	37,09	
7/22/2020	36	27,06	44,29	29,1	25,4	26,79	33,91	41,35	43,12	38,99	40	39,98	40,11	40,08	40,1	40,31	40,96	40,63	47,11	46,85	43,73	42,26	41,25	39,54	
7/21/2020	32,02	29,03	27,83	27,02	28,02	28,5	37,21	40,59	40,25	40	32,5	34,46	40,61	42,69	41,24	41,32	41,55	35,52	34,37	42,93	41,94	40,74	39,37	39,05	
7/20/2020	29,74	28,6	27,9	26,29	25,42	-	35,29	-	-	-	-	-	37,2	34,7	25,32	31,28	32,66	25,6	37,46	38,56	38,33	38	39,48	36,46	
7/19/2020	33,43	26,49	25	23,4	23,2	23,21	20,6	29,37	23,43	29,34	30	27,07	28,51	27,26	28,79	35,81	29,93	24,82	28,29	34,52	34,52	38,4	38,66	34,65	
7/18/2020	-	-	-	27,03	25,11	26,55	27,14	24,55	25,76	29,44	24,47	19,17	25,94	23,63	24,82	26,29	24,87	29,89	36,79	37,39	39,85	-	39,01	38,28	
7/17/2020	37,99	34,87	34,4	32	31,59	35,98	44,27	44,57	43,4	42,31	40,73	35,42	34,55	35	37,67	36,69	37,91	37,35	35,25	37,69	38,91	35,67	38,19	34,9	
7/16/2020	44,5	-	33	32	-	-	-	-	-	-	80,01	66,13	65,01	62,03	70,07	63,53	48,34	50,83	48,28	69,53	70,37	51,38	48,5	39,52	
7/15/2020	-	34,05	29,93	28,25	29,34	34,05	-	-	-	-	44,08	53,76	58,03	57,95	42,59	46,81	43,63	-	-	48,08	46,41	-	-	38,12	
7/14/2020	35,12	30,64	29,56	28,2	27,86	27,81	-	-	-	36,91	38,3	38,87	37,94	36,89	36,97	36,4	-	33,67	-	42,53	41,59	37,8	38,1	38,9	
7/13/2020	27,82	24	23,81	22,07	23,57	23,86	37,21	40,61	38,84	36,09	31,7	30,1	32,59	32,01	31,02	31,13	30,29	36,31	36,31	44,02	42,14	40,3	40,54	37,54	
7/12/2020	28,59	25,38	21,82	20,16	20,27	19,78	17,7	22,43	18,95	18,96	16,42	16,75	18,2	17,17	12,92	10,93	17,62	24,05	27,31	34,9	36,11	33,39	33,08	35,53	
7/11/2020	35,12	30,1	29,85	29,01	-	-	-	18,83	28	-	26,5	26,91	25,87	26,78	24,56	26,82	41,73	39,69	34,38	36,02	36,99	36,91	37,53	36,46	
7/10/2020	37,19	35,67	31	28,99	28,9	30,78	39,12	-	44,35	41,36	40,06	40,49	41,9	38,86	38,41	36,8	37,79	39,83	39,9	38,01	39,01	38,73	38,8	38,47	
7/9/2020	48	43	35	-	30	34,3	-	-	49,57	46,67	41,99	45	40	35	35	35	35	35	-	-	49,23	44,58	47,3	38,88	
7/8/2020	33,72	28,87	27,07	27,19	28,98	29,23	35	37,43	43,12	42,05	41,71	42,6	43,95	42,67	44,29	44,36	44,56	41,51	47,88	50,97	50,77	41,28	45,2	39,06	
7/7/2020	-	29,38	28,31	27,6	27,7	28,88	33,88	37,97	38,44	39,4	32,9	33,55	31,32	30,75	28,48	30,02	28,37	34,29	39,3	40,57	39,2	41,3	37,46	37,45	
7/6/2020	24,81	13,47	5,22	5,68	7,84	18	26,59	32,14	35,33	37,19	30,22	36,7	36,89	37,71	38,37	35,77	38,19	42,81	39,59	38,71	38,5	36	34	40,92	
7/5/2020	14,47	14	-5,26	0,54	-0,56	-6,69	-12,57	-6,73	-6,21	-0,69	4,01	15,72	11,83	6	12,13	9,18	14,97	13,83	23,01	37,58	30,21	33,64	37,52	30,9	
7/4/2020	43,5	40,98	31,5	-	-	13,79	16	23	24,86	20,22	22,88	21,01	22,3	16	15,71	20,85	26,75	31,35	22,51	25,1	21,39	34,01	39,19	19,15	
7/3/2020	55,91	33,53	31,71	31,9	30,6	30,89	55	55	50,28	64,64	57,72	36,01	44,02	34,88	33,22	35,86	33,22	40,26	42,31	46,82	43,56	47,6	31,21	31,56	
7/2/2020	-	33,89	30,79	-	28,08	-	-	-	47	47,02	47,05	47,85	56,05	49,1	48,07	42,67	47,51	53,01	52,91	57,55	52,43	59,73	49,4	51,3	
7/1/2020	-	33,89	30,79	-	28,08	-	-	-	47	47,02	47,05	47,85	56,05	49,1	48,07	42,67	47,51	53,01	52,91	57,55	52,43	59,73	49,4	51,3	
6/30/2020	-	33,89	30,79	-	28,08	-	-	-	47	47,02	47,05	47,85	56,05	49,1	48,07	42,67	47,51	53,01	52,91	57,55	52,43	59,73	49,4	51,3	
6/29/2020	-	33,89	30,79	-	28,08	-	-	-	47	47,02	47,05	47,85	56,05	49,1	48,07	42,67	47,51	53,01	52,91	57,55	52,43	59,73	49,4	51,3	
6/28/2020	25,05	-	-	19,33	-	11,87	12,69	-	15,1	-	14,96	24,91	17,99	10,43	14,78	22,62	18,65	24,82	25,38	30,37	32,93	47,02	34,41	31,09	
6/27/2020	33,41	28,67	28,73	28,47	26,22	27,39	25,7	29,31	29,17	28,52	26,53	25,71	23,13	22,32	24,6	24,41	29,41	30,24	28,4	32,22	33,17	34,06	32,29	29,5	
6/26/2020	-	28,7	26,6	23,69	23,83	24,53	-	40,17	37	50	43,96	33,7	32,71	32,83	33,37	33,4	32,82	35,8	48,82	34,37	42,51	32,14	37,49	34,9	
6/25/2020	30,7	-	-	24,65	-	28,2	-	-	-	36,5	34,74	36,2	33,87	36,98	35,33	30,93	33,25	38,35	43,53	44,27	-	41,21	39,21	35,86	
6/24/2020	35,77	31,56	27,91	25,96	26,02	27	35,26	32	40	-	37,84	33,89	33,77	34,5	39,09	33,75	36,42	39,84	43,74	49,45	44,13	38,85	43,49	35,05	
6/23/2020	32,97	28,18	28,49	27,91	25,01	-	-	-	-	36,7	35,3	-	39,26	34,16	31,93	32,78	33,88	38,2	39,02	45,81	45,3	40,76	39,24	37,63	
6/22/2020	25,46	22	28,82	28	24,01	27,83	42,11	38,59	41,16	33,32	34,51	33,36	45	32,6	32,63	31,77	32,5	36,51	38,06	34,02	36	39,43	38,98	37	
6/21/2020	24,65	19	16,41	20,01	18,62	14,75	13,48	13,75	16,24	13	15,07	16,1	16,84	12,09	7,8	-	10,33	15,83	22,54	26,72	30,47	32,24	25,7	25,55	
6/20/2020	-	26,22	-	24,27	22,44	23,39	23,02	-	-	32	22,79	24,68	28,85	19,55	18,23	18,74	22,47	21,78	27,5	28,95	32,53	46,4	36,96	48,78	
6/19/2020	-	27,84	-	-	-	-	31,81	-	40	-	-	-	35	33	-	29,94	28,5	30,89	-	35,32	34,54	34,95	34,65	31,84	
6/18/2020	-	19,09	17	14,55	13,75	-	-	-	37	37,14	37,99	37,54	38,55	36,65	26,4	26,48	27,63	28,71	36,23	38,34	38,5	-	-	-	
6/17/2020	32,02	29,38	29,01	27,97	27,98	29,11	-	48,46	44,8	42	56	40	37	36,55	32,91	33,71	32,13	40,23	38	46,89	44,9	37,47	29,96	23,63	
6/16/2020	34,33	31,59	29,68	28,73	28,21	27,84	33,58	37,46	48,56	41,7	47,94	48,76	48,22	-	37,2	36,2	26,63	35,37	40,8	42,91	38,88	42,6	41,25	35,05	
6/15/2020	-	21	-	-	-	-	36,3	39	40,1	-	42	40	38,64	39,76	34,65	33,84	33,09	35,54	42,08	43,9	43,49	37,42	37,72	32,59	
6/14/2020	48	17,96	17,67	15,11	15,01	15,2	14,99	15,82	-	22,96	25,27	21,5	19	-	-	-	18,8	20,6	20,12	25,03	-	54,1	-	-	
6/13/2020	-	39,57	18,34	17,87	17,72	18,11	18,21	30	-	-	16,88	18,41	20,08	19,6	20	27	18	29,43	25,39	26	18,3	-	26,5	23,6	
6/12/2020	21,52	17,88	17,04	15,47	15,57	16,61	50,42	60,21	45,11	43,73	42,87	41,22	33,5	27,81	33,73	26,85	23,57	22,06	28,29	47,65	31,98	26,35	42,92	33,97	
6/11/2020	26,09	24,31	21,36	20,4	19,28	-	-	-	-	-	24,01	33,3	37	-	-	43	40,33	39	47	-	40,81	44	33	23,55	
6/10/2020	23,98	24,42	21,39	-	-	-	-	22,38	1	1,98	1	40	-	35,01	36,23	-	-	32	32,67	-	1	32,76	-	29,88	
6/9/2020	26,27	24,91	23,69	23,72	23,26	24,79	33,35	44,37	53,57	42,93	44,22	44,57	40,81	38,54	37,4	34,55	30,87	36,32	39,53	37,75	38,45	37,53	35,55	29,21	
6/8/2020	24,93	19,66	19,86	19,87	19,86	22,88	28,33	32,19	42,52	27,5	35,47	39,88	35	39,23	37,51	37,9	39,46	36,63	35,05	36,5	35,2	33	34	32,43	
6/7/2020	-	-	-	-	-	8,9	-	-	-	-	-	-	22,75	19,74	22,3	23,34	19,17	19,94	21,04	26,05	22,95	28,82	27,88	-	
6/6/2020	13,84	18	5,14	13,51	11,88	2,57	13,7	12,17	15,37	15,61	36,07	26,9	18,88	11,53	6,68	13,06	28	37,19	43,94	58,07	65,09	65,91	-	30,83	
6/5/2020	-	-	-	-	-	-	27,51	-	32	35,04	31,8	41,54	33,16	29,98	24,65	22,04	18,92	21,55	21,67	29,29	26,07	23,54	17,84	12,77	
6/4/2020	23,22	24,24	22,85	22,82	21,42	24,24	25	-	-	33,4	37,39	44,72	70	99	82	70	-	54,99	35,99	39,63	38,55	29,96	24,12	18,46	
